index,cleaned_job_title,senior,min_salary_estimate,max_salary_estimate,average_salary,cleaned_company_name,rating,location_city,location_state,headquarters_city,headquarters_state,same_state,size,founded,type_of_ownership,industry,sector,revenue,python,r_skills,sql_skills,spark,hadoop,tableau,excel,aws,azure,tensorflow,keras,pytorch,sas
106,"Data Engineer",1,99,132,115.50,"Tivity Health",3.2,Chandler,AZ,Franklin,TN,0,"501 to 1000 employees",1981,"Company - Public","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",0,0,1,0,1,0,0,0,0,0,0,0,1
107,"Data Engineer",0,99,132,115.50,hc1,2.9,Indianapolis,IN,Indianapolis,IN,1,"51 to 200 employees",2011,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10 to $25 million (USD)",1,0,1,0,0,0,0,1,0,0,0,0,0
108,"Data Scientist",1,99,132,115.50,"HP Inc.",4.1,"San Diego",CA,"Palo Alto",CA,1,"10000+ employees",1939,"Company - Public","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,1,0,0,1,0,1,1,1,0,0,0,1
109,"Data Scientist",0,99,132,115.50,SAIC,3.7,Chantilly,VA,Reston,VA,1,"10000+ employees",2013,"Company - Public","Enterprise Software & Network Solutions","Information Technology","$5 to $10 million (USD)",1,0,0,0,0,0,0,0,0,0,0,0,0
110,"Data Analyst",0,99,132,115.50,AllianceBernstein,3.2,Nashville,TN,"New York",NY,0,"1001 to 5000 employees",1967,"Company - Public","Investment Banking & Asset Management",Finance,"$2 to $5 billion (USD)",0,0,0,1,0,0,1,0,0,0,0,0,0
111,"Data Analyst",0,99,132,115.50,"Big Huge Games",4.9,Timonium,MD,"Lutherville Timonium",MD,1,"51 to 200 employees",2013,"Subsidiary or Business Segment","Video Games",Media,"Unknown / Non-Applicable",0,1,1,0,0,1,1,0,0,0,0,0,0
112,"Data Scientist",0,99,132,115.50,"Maxar Technologies",3.5,Herndon,VA,Westminster,CO,0,"5001 to 10000 employees",NULL,"Company - Public","Aerospace & Defense","Aerospace & Defense","$2 to $5 billion (USD)",1,1,1,0,0,0,0,0,0,0,0,0,0
113,"Data Engineer",0,99,132,115.50,"Phantom AI",5,Burlingame,CA,Burlingame,CA,1,"1 to 50 employees",2016,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,0,0,0,0
114,"Data Scientist",0,99,132,115.50,Noblis,4,Reston,VA,Reston,VA,1,"1001 to 5000 employees",1996,"Nonprofit Organization",Consulting,"Business Services","$100 to $500 million (USD)",1,0,1,1,1,1,0,1,0,1,1,0,0
115,"Data Scientist",0,99,132,115.50,"Spring Health",3.6,"New York",NY,"New York",NY,1,"1 to 50 employees",2016,"Company - Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",1,1,1,0,0,0,1,0,0,0,0,0,0
116,"Data Engineer",0,99,132,115.50,ClearEdge,4,"Annapolis Junction",MD,"Annapolis Junction",MD,1,"51 to 200 employees",2002,"Company - Private","Computer Hardware & Software","Information Technology","$5 to $10 million (USD)",1,1,0,1,1,0,1,0,0,1,0,0,0
117,"Data Engineer",0,99,132,115.50,AllianceBernstein,3.2,Nashville,TN,"New York",NY,0,"1001 to 5000 employees",1967,"Company - Public","Investment Banking & Asset Management",Finance,"$2 to $5 billion (USD)",1,0,1,0,0,0,1,0,1,0,0,0,0
118,"Data Scientist",0,99,132,115.50,"Arsenal Biosciences",5,"South San Francisco",CA,"South San Francisco",CA,1,"51 to 200 employees",2019,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",0,0,0,0,0,0,1,0,0,0,0,0,0
119,"Data Engineer",0,99,132,115.50,GetWellNetwork,4.8,Bethesda,MD,Bethesda,MD,1,"201 to 500 employees",2000,"Company - Private","Health Care Services & Hospitals","Health Care","$50 to $100 million (USD)",1,1,1,0,0,0,0,0,0,0,0,0,0
120,"Data Scientist",0,99,132,115.50,"TACG Solutions",4.5,Dayton,OH,Beavercreek,OH,1,"51 to 200 employees",2006,"Company - Private",Consulting,"Business Services","Unknown / Non-Applicable",1,1,1,0,0,1,1,0,0,0,0,0,0
121,"Data Engineer",1,99,132,115.50,Scoop,4.7,"San Francisco",CA,"San Francisco",CA,1,"51 to 200 employees",2015,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",1,0,0,1,0,0,0,0,0,0,0,0,0
122,"Data Scientist",1,99,132,115.50,Novetta,4.5,Herndon,VA,"Mc Lean",VA,1,"501 to 1000 employees",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,1,1,0,0
123,"Data Engineer",0,99,132,115.50,IZEA,4.2,"Winter Park",FL,"Winter Park",FL,1,"51 to 200 employees",2006,"Company - Public","Advertising & Marketing","Business Services","$25 to $50 million (USD)",1,0,1,1,1,0,1,1,0,0,0,0,0
124,"Data Analyst",0,99,132,115.50,"Montway Inc",3.4,Schaumburg,IL,Schaumburg,IL,1,"51 to 200 employees",2006,"Company - Private",Shipping,"Transportation & Logistics","Unknown / Non-Applicable",1,1,1,0,0,1,1,0,0,0,0,0,0
125,"Data Scientist",1,99,132,115.50,"Juniper Networks",3.8,Cupertino,CA,Sunnyvale,CA,1,"5001 to 10000 employees",1996,"Company - Public","Telecommunications Services",Telecommunications,"$2 to $5 billion (USD)",1,0,0,1,0,0,1,1,0,1,0,0,0
126,"Data Scientist",0,90,109,99.50,1904labs,4.7,"Saint Louis",MO,"Saint Louis",MO,1,"51 to 200 employees",2016,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,1,1,1,0,0,0,0,0,1,1,0,0
127,"Data Scientist",0,90,109,99.50,"XSELL Technologies",3.6,Chicago,IL,Chicago,IL,1,"51 to 200 employees",2014,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",1,0,1,0,0,0,0,0,0,1,0,1,0
128,"Data Engineer",0,90,109,99.50,IZEA,4.2,"Winter Park",FL,"Winter Park",FL,1,"51 to 200 employees",2006,"Company - Public","Advertising & Marketing","Business Services","$25 to $50 million (USD)",1,0,1,1,1,0,1,1,0,0,0,0,0
129,"Data Scientist",1,90,109,99.50,"Juniper Networks",3.8,Cupertino,CA,Sunnyvale,CA,1,"5001 to 10000 employees",1996,"Company - Public","Telecommunications Services",Telecommunications,"$2 to $5 billion (USD)",1,0,0,1,0,0,1,1,0,1,0,0,0
130,"Data Scientist",0,90,109,99.50,"Notion Labs",5,"San Francisco",CA,"San Francisco",CA,1,"1 to 50 employees",2016,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",0,0,1,0,0,0,0,0,0,0,0,0,0
132,"Data Engineer",0,90,109,99.50,"Direct Agents",4.4,"Culver City",CA,"New York",NY,0,"51 to 200 employees",2003,"Company - Private","Advertising & Marketing","Business Services","$25 to $50 million (USD)",1,0,1,0,0,0,1,0,0,0,0,0,0
133,"Data Scientist",0,90,109,99.50,"NAVEX Global",3.3,"Lake Oswego",OR,"Lake Oswego",OR,1,"1001 to 5000 employees",2012,"Company - Private","Computer Hardware & Software","Information Technology","$100 to $500 million (USD)",1,1,1,1,0,1,0,0,0,0,0,0,0
135,"Machine Learning Engineer",0,90,109,99.50,Triplebyte,3.2,Remote,Remote,"San Francisco",CA,0,"51 to 200 employees",2015,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
136,"Data Engineer",1,90,109,99.50,Lendio,4.9,Lehi,UT,Lehi,UT,1,"201 to 500 employees",2011,"Company - Private",Lending,Finance,"$50 to $100 million (USD)",1,0,1,1,1,0,0,1,0,0,0,0,0
137,"Data Scientist",0,90,109,99.50,Upstart,4.2,"San Mateo",CA,"San Mateo",CA,1,"201 to 500 employees",2012,"Company - Private",Lending,Finance,"Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,0,0,0,0
138,"Data Analyst",0,90,109,99.50,"Envision LLC",4.5,"San Francisco",CA,"Saint Louis",MO,0,"201 to 500 employees",1994,"Company - Private","Staffing & Outsourcing","Business Services","$25 to $50 million (USD)",1,0,0,1,1,1,0,0,0,0,0,0,0
139,"Data Engineer",0,90,109,99.50,AppLovin,4.8,"Palo Alto",CA,"Palo Alto",CA,1,"201 to 500 employees",2012,"Company - Private","Video Games",Media,"Unknown / Non-Applicable",0,0,0,1,1,0,1,0,0,0,0,0,0
140,"Data Engineer",0,90,109,99.50,"ISO New England",3.8,Holyoke,MA,Holyoke,MA,1,"501 to 1000 employees",1997,"Nonprofit Organization",Utilities,"Oil, Gas, Energy & Utilities","Unknown / Non-Applicable",0,0,1,0,0,0,1,0,0,0,0,0,0
141,"Data Engineer",0,90,109,99.50,Relativity,3.7,Chicago,IL,Chicago,IL,1,"1001 to 5000 employees",2001,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",0,0,1,1,0,1,1,0,0,0,0,0,0
142,"Data Scientist",1,90,109,99.50,"Tempo Automation",3.3,"San Francisco",CA,"San Francisco",CA,1,"51 to 200 employees",2013,"Company - Private","Electrical & Electronic Manufacturing",Manufacturing,"$5 to $10 million (USD)",1,0,1,1,1,1,0,1,0,0,0,0,0
143,"Data Scientist",0,90,109,99.50,MITRE,3.3,McLean,VA,Bedford,MA,0,"5001 to 10000 employees",1958,"Nonprofit Organization","Federal Agencies",Government,"$1 to $2 billion (USD)",1,1,0,0,0,0,0,0,0,0,0,0,0
144,"Machine Learning Engineer",0,90,109,99.50,"Expedition Technology, Inc.",5,Herndon,VA,Dulles,VA,1,"1 to 50 employees",2013,"Company - Private","Aerospace & Defense","Aerospace & Defense","$10 to $25 million (USD)",1,0,0,0,0,0,1,0,0,1,1,1,0
145,"Data Scientist",0,90,109,99.50,Evidera,3.8,Bethesda,MD,Bethesda,MD,1,"501 to 1000 employees",2013,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,1
146,"Data Scientist",0,90,109,99.50,"Plymouth Rock Assurance",3.4,Woodbridge,NJ,Boston,MA,0,"1001 to 5000 employees",1982,"Company - Private","Insurance Carriers",Insurance,"$10 to $25 million (USD)",0,1,1,0,0,0,1,0,0,0,0,0,1
147,"Data Scientist",0,90,109,99.50,"Crown Bioscience",2.4,"San Diego",CA,"San Diego",CA,1,"501 to 1000 employees",2006,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$50 to $100 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
148,"Data Scientist",0,90,109,99.50,"GNS Healthcare",2.9,Cambridge,MA,Cambridge,MA,1,"51 to 200 employees",2000,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10 to $25 million (USD)",0,1,1,0,0,0,0,1,0,0,0,0,0
149,"Data Manager",0,90,109,99.50,OneMagnify,4.4,Dearborn,MI,Detroit,MI,1,"201 to 500 employees",1967,"Company - Private","Advertising & Marketing","Business Services","Unknown / Non-Applicable",0,0,1,0,0,1,1,0,0,0,0,0,0
150,"Data Scientist",0,90,109,99.50,SPECTRUM,2.9,"Maryland Heights",MO,Stamford,CT,0,"10000+ employees",2016,"Subsidiary or Business Segment","Cable, Internet & Telephone Providers",Telecommunications,"$10+ billion (USD)",1,1,1,0,1,0,1,0,0,0,1,0,0
151,"Data Scientist",0,90,109,99.50,"Advanced BioScience Laboratories",2.7,Rockville,MD,Rockville,MD,1,"201 to 500 employees",1961,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$50 to $100 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
152,"Data Engineer",0,90,109,99.50,"Procore Technologies",4.2,Carpinteria,CA,Carpinteria,CA,1,"1001 to 5000 employees",2002,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,1,1,1,0,1,1,0,0,0,0,0
153,"Data Scientist",1,90,109,99.50,Ritedose,3.5,Columbia,SC,Columbia,SC,1,"201 to 500 employees",1995,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
154,"Data Scientist",0,90,109,99.50,"Covid-19 Search Partners",NULL,Hauppauge,NY,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"Data Scientist",1,90,109,99.50,bioM̩rieux,4.2,"Saint Louis",MO,Marcy-l'Etoile,France,0,"10000+ employees",1963,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$2 to $5 billion (USD)",1,0,0,0,0,0,1,0,0,0,0,0,1
156,"Data Scientist",0,101,165,133.00,Novetta,4.5,Herndon,VA,"Mc Lean",VA,1,"501 to 1000 employees",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,1,1,0,0
157,"Data Scientist",0,101,165,133.00,"Guzman & Griffin Technologies (GGTI)",4.4,Washington,DC,"Mays Landing",NJ,0,"1 to 50 employees",1997,"Company - Private","Federal Agencies",Government,"Unknown / Non-Applicable",1,1,1,1,1,1,1,0,0,1,0,0,0
158,"Machine Learning Engineer",0,101,165,133.00,"Radical Convergence",NULL,Reston,VA,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,1,1,1,0
159,"Data Scientist",0,101,165,133.00,Leidos,3.5,"Fort Meade",MD,Reston,VA,0,"10000+ employees",1969,"Company - Public","Aerospace & Defense","Aerospace & Defense","$10+ billion (USD)",0,0,0,0,0,0,0,1,0,0,0,0,1
160,"Data Scientist",0,101,165,133.00,Demandbase,4.5,"San Francisco",CA,"San Francisco",CA,1,"201 to 500 employees",2006,"Company - Private","Computer Hardware & Software","Information Technology","$100 to $500 million (USD)",1,0,1,1,0,0,0,1,0,1,0,0,0
161,"Data Analyst",0,101,165,133.00,"Shelter Insurance",4.1,Columbia,MO,Columbia,MO,1,"1001 to 5000 employees",1946,"Company - Private","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",1,0,1,0,0,1,1,1,0,0,0,0,0
162,"Data Scientist",0,101,165,133.00,"Maxar Technologies",3.5,Chantilly,VA,Westminster,CO,0,"5001 to 10000 employees",NULL,"Company - Public","Aerospace & Defense","Aerospace & Defense","$2 to $5 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Data Analyst",0,101,165,133.00,USAC,2.7,Washington,DC,Washington,DC,1,"501 to 1000 employees",1997,"Nonprofit Organization","Telecommunications Services",Telecommunications,"$25 to $50 million (USD)",1,1,1,0,0,0,1,0,0,0,0,0,0
164,"Data Scientist",0,101,165,133.00,"General Dynamics Information Technology",3.4,Vicksburg,MS,Fairfax,VA,0,"10000+ employees",1996,"Subsidiary or Business Segment","IT Services","Information Technology","$10+ billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
165,"Data Scientist",0,101,165,133.00,Offerpad,4.4,Chandler,AZ,Chandler,AZ,1,"201 to 500 employees",2015,"Company - Private","Real Estate","Real Estate","Unknown / Non-Applicable",1,1,1,0,0,0,1,0,1,0,0,0,0
166,"Data Analyst",1,101,165,133.00,Autodesk,4,"San Francisco",CA,"San Rafael",CA,1,"5001 to 10000 employees",1982,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",1,1,1,1,1,0,0,0,0,0,0,0,0
167,"Data Analyst",1,101,165,133.00,Autodesk,4.2,"San Francisco",CA,Herndon,VA,0,"5001 to 10000 employees",1968,"Company - Public","Research & Development","Business Services","$1 to $2 billion (USD)",1,1,1,1,1,1,0,0,0,0,0,0,1
168,"Data Engineer",0,101,165,133.00,"Magna International Inc.",3.5,Birmingham,AL,Aurora,Canada,0,"10000+ employees",1957,"Company - Public",NULL,NULL,"$10+ billion (USD)",1,0,1,1,1,0,0,1,0,0,0,0,0
169,"Data Analyst",1,101,165,133.00,"United BioSource",2.3,"Blue Bell",PA,"Blue Bell",PA,1,"1001 to 5000 employees",2003,"Other Organization","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",0,1,1,0,0,1,1,0,0,0,0,0,0
170,"Data Scientist",0,101,165,133.00,Kelly,3.4,Chicago,IL,Troy,MI,0,"5001 to 10000 employees",1946,"Company - Public","Staffing & Outsourcing","Business Services","$5 to $10 billion (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
171,"Machine Learning Engineer",0,101,165,133.00,"Tempus Labs",3.3,"Redwood City",CA,Chicago,IL,0,"501 to 1000 employees",2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",1,0,1,0,0,0,0,1,0,1,0,1,0
172,"Data Scientist",0,101,165,133.00,C3.ai,4.7,"Redwood City",CA,"Redwood City",CA,1,"201 to 500 employees",2009,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)",1,0,0,0,0,0,1,0,0,0,0,0,0
173,"Data Scientist",1,101,165,133.00,"Quartet Health",3.9,"New York",NY,"New York",NY,1,"201 to 500 employees",2014,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",1,0,0,0,1,0,0,0,0,0,0,0,0
174,"Data Analyst",0,101,165,133.00,"Midland Credit Management",3.3,"San Diego",CA,"San Diego",CA,1,"1001 to 5000 employees",1953,"Subsidiary or Business Segment","Banks & Credit Unions",Finance,"$1 to $2 billion (USD)",1,0,1,0,0,0,1,0,0,0,0,0,0
175,"Machine Learning Engineer",1,101,165,133.00,"Tempus Labs",3.3,Chicago,IL,Chicago,IL,1,"501 to 1000 employees",2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",1,0,1,0,0,0,0,1,0,1,0,1,0
176,"Data Engineer",0,101,165,133.00,"Resurgent Capital Services",4.4,Cincinnati,OH,Greenville,SC,0,"201 to 500 employees",1998,"Company - Private","Venture Capital & Private Equity",Finance,"$50 to $100 million (USD)",1,1,1,0,0,0,1,1,1,0,0,0,0
177,"Data Scientist",0,56,97,76.50,PNNL,3.7,Richland,WA,Richland,WA,1,"1001 to 5000 employees",1965,Government,Energy,"Oil, Gas, Energy & Utilities","$500 million to $1 billion (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
178,"Data Scientist",0,56,97,76.50,Buckman,3.5,Memphis,TN,Memphis,TN,1,"1001 to 5000 employees",1945,"Company - Private","Chemical Manufacturing",Manufacturing,"$500 million to $1 billion (USD)",1,1,1,0,1,0,0,0,1,0,0,0,0
179,"Machine Learning Engineer",0,56,97,76.50,Buckman,3.6,Memphis,TN,Arlington,VA,0,"501 to 1000 employees",1967,"Nonprofit Organization","Federal Agencies",Government,"$50 to $100 million (USD)",1,0,0,0,0,0,0,0,0,1,0,1,0
180,"Data Scientist",0,56,97,76.50,Evidera,3.8,Bethesda,MD,Bethesda,MD,1,"501 to 1000 employees",2013,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,1
181,"Data Analyst",0,56,97,76.50,webfx.com,4.7,Harrisburg,PA,Harrisburg,PA,1,"201 to 500 employees",1997,"Company - Private","Advertising & Marketing","Business Services","$25 to $50 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
182,"Data Scientist",1,56,97,76.50,"Argo Group US",3.5,"New York",NY,Hamilton,Bermuda,0,"1001 to 5000 employees",1948,"Company - Public","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",1,1,1,1,1,0,0,1,0,1,1,1,0
183,"Data Scientist",0,56,97,76.50,"BWX Technologies",3.3,"Oak Ridge",TN,Lynchburg,VA,0,"5001 to 10000 employees",1850,"Company - Public","Aerospace & Defense","Aerospace & Defense","$500 million to $1 billion (USD)",1,1,0,0,0,0,0,0,0,1,1,1,0
184,"Data Analyst",1,56,97,76.50,Life360,3.9,"San Francisco",CA,"San Francisco",CA,1,"51 to 200 employees",2008,"Company - Public",Internet,"Information Technology","Unknown / Non-Applicable",1,0,1,0,0,1,0,0,0,0,0,0,0
185,"Data Scientist",1,56,97,76.50,MassMutual,3.7,Boston,MA,Springfield,MA,1,"5001 to 10000 employees",1851,"Company - Private","Insurance Carriers",Insurance,"$10+ billion (USD)",1,1,1,1,1,0,0,1,0,0,0,0,0
186,"Data Engineer",0,56,97,76.50,Natera,3.9,"San Carlos",CA,"San Carlos",CA,1,"501 to 1000 employees",2004,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,0,0,0,0
187,"Data Scientist",0,56,97,76.50,Genentech,4,"South San Francisco",CA,"South San Francisco",CA,1,"10000+ employees",1976,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,0,0,0,0,1,1,0,0,0,0,1
188,"Data Scientist",0,56,97,76.50,Ntrepid,4.2,Herndon,VA,Herndon,VA,1,"201 to 500 employees",2010,"Company - Private","IT Services","Information Technology","$50 to $100 million (USD)",1,0,1,0,0,0,0,0,0,0,0,0,0
189,"Machine Learning Engineer",1,56,97,76.50,"Constant Contact",3.6,Waltham,MA,Waltham,MA,1,Unknown,1995,"Subsidiary or Business Segment","Advertising & Marketing","Business Services","Unknown / Non-Applicable",1,1,0,1,1,0,1,1,0,0,0,0,0
190,"Machine Learning Engineer",1,56,97,76.50,"Sage Intacct",4.7,"San Francisco",CA,"San Jose",CA,1,"501 to 1000 employees",1999,"Subsidiary or Business Segment","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,1,0,0,0,0,0,0,0,0,0,0
191,"Data Engineer",0,56,97,76.50,"Shape Security",4.1,"Santa Clara",CA,"Mountain View",CA,1,"51 to 200 employees",2011,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,1,0,0,0,0,0
192,"Data Scientist",1,56,97,76.50,AstraZeneca,4,Gaithersburg,MD,Cambridge,"United Kingdom",0,"10000+ employees",1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,0,0,0,0,1,0,0,0,0,0,0
193,"Data Scientist",0,56,97,76.50,SkillSoniq,5,"San Francisco",CA,"Jersey City",NJ,0,Unknown,NULL,"Company - Public",NULL,NULL,"Unknown / Non-Applicable",1,0,1,0,0,0,0,0,0,0,0,0,0
194,"Data Scientist",1,56,97,76.50,AstraZeneca,4,"New York",NY,Cambridge,"United Kingdom",0,"10000+ employees",1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,0,0,0,0,0,0,0,0,0,0,0
195,"Data Scientist",0,56,97,76.50,"Joby Aviation",4.3,"San Carlos",CA,"Santa Cruz",CA,1,"51 to 200 employees",NULL,"Company - Private",NULL,NULL,"Unknown / Non-Applicable",1,0,1,1,0,0,1,1,0,0,0,0,0
196,"Data Analyst",1,56,97,76.50,"Cook Children's Health Care System",3.8,"Fort Worth",TX,"Fort Worth",TX,1,"5001 to 10000 employees",1918,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
197,"Director Role",1,56,97,76.50,"Rubius Therapeutics",3.8,Smithfield,RI,Cambridge,MA,0,"201 to 500 employees",2013,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
198,"Data Analyst",0,56,97,76.50,"GreatAmerica Financial Services",4.6,"Cedar Rapids",IA,"Cedar Rapids",IA,1,"501 to 1000 employees",1992,"Company - Private",Lending,Finance,"$100 to $500 million (USD)",0,0,1,0,0,1,1,0,0,0,0,0,0
199,"Data Scientist",0,79,106,92.50,"Upside Business Travel",4.1,Remote,Remote,Washington,DC,0,"51 to 200 employees",2015,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,1,0,1,0
200,"Data Scientist",0,79,106,92.50,"Spectrum Communications and Consulting",3.4,Chicago,IL,Chicago,IL,1,"51 to 200 employees",1992,"Company - Private","Advertising & Marketing","Business Services","$10 to $25 million (USD)",0,1,1,0,0,0,0,0,0,0,0,0,1
201,"Data Scientist",0,79,106,92.50,Coverent,4.1,McLean,VA,McLean,VA,1,"51 to 200 employees",2008,"Company - Private",Consulting,"Business Services","$10 to $25 million (USD)",1,0,0,0,0,0,1,0,0,0,0,0,0
202,"Machine Learning Engineer",0,79,106,92.50,Mteq,3.7,"Fort Belvoir",VA,Lorton,VA,1,"501 to 1000 employees",1954,"Company - Public","Aerospace & Defense","Aerospace & Defense","$100 to $500 million (USD)",1,0,0,0,0,0,0,0,0,0,0,0,0
203,"Data Engineer",0,79,106,92.50,"Rocket Lawyer",4.4,"San Francisco",CA,"San Francisco",CA,1,"51 to 200 employees",2008,"Company - Private","Computer Hardware & Software","Information Technology","$50 to $100 million (USD)",1,0,1,0,1,0,1,0,0,0,0,0,0
204,"Data Analyst",1,79,106,92.50,Novartis,3.9,Cambridge,MA,Basel,Switzerland,0,"10000+ employees",1996,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
205,"Data Engineer",0,79,106,92.50,"Alion Science & Technology",3.6,"Linthicum Heights",MD,"Mc Lean",VA,0,"1001 to 5000 employees",2001,"Company - Private","Research & Development","Business Services","$1 to $2 billion (USD)",1,0,1,0,0,0,1,1,0,0,0,0,0
206,"Data Scientist",0,79,106,92.50,Novetta,4.5,Herndon,VA,"Mc Lean",VA,1,"501 to 1000 employees",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
207,"Data Analyst",1,79,106,92.50,Protolabs,3.7,"Maple Plain",MN,"Maple Plain",MN,1,"1001 to 5000 employees",1999,"Company - Public","Miscellaneous Manufacturing",Manufacturing,"$100 to $500 million (USD)",0,0,1,0,0,0,0,0,0,0,0,0,1
208,"Data Analyst",0,79,106,92.50,"Quest Integrity",2.9,Tulsa,OK,Kent,WA,0,"201 to 500 employees",1996,"Company - Public","Oil & Gas Services","Oil, Gas, Energy & Utilities","$50 to $100 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
209,"Data Scientist",0,79,106,92.50,"Phoenix Operations Group",5,"Annapolis Junction",MD,Woodbine,MD,1,"1 to 50 employees",2011,"Company - Private","IT Services","Information Technology","$1 to $5 million (USD)",1,1,0,1,0,0,0,0,0,0,0,0,0
210,"Data Scientist",0,79,106,92.50,Dice.com,3.4,Newton,MA,Denver,CO,0,"201 to 500 employees",1990,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)",1,0,1,0,0,0,1,1,0,1,0,1,0
211,"Data Scientist",1,79,106,92.50,"Maxar Technologies",3.5,Herndon,VA,Westminster,CO,0,"5001 to 10000 employees",NULL,"Company - Public","Aerospace & Defense","Aerospace & Defense","$2 to $5 billion (USD)",1,1,1,0,0,0,1,0,0,0,0,0,0
212,"Data Scientist",0,79,106,92.50,"Phoenix Operations Group",5,Baltimore,MD,Woodbine,MD,1,"1 to 50 employees",2011,"Company - Private","IT Services","Information Technology","$1 to $5 million (USD)",1,0,0,1,0,0,0,0,0,0,0,0,0
